,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
906,Iraq,Middle East & North Africa,Hillah,44.433642,32.483321000000004,Bombing/Explosion,13.0,40.0,11-29-2012,53.0
907,Iraq,Middle East & North Africa,Hillah,44.433642,32.483321000000004,Bombing/Explosion,13.0,40.0,11-29-2012,53.0
908,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,8.0,50.0,12-12-2012,58.0
909,Pakistan,South Asia,Peshawar,71.5448,34.004274,Bombing/Explosion,14.0,40.0,12-15-2012,54.0
910,Iraq,Middle East & North Africa,Baghdad,44.422009,33.324999,Bombing/Explosion,11.0,40.0,12-17-2012,51.0
911,Pakistan,South Asia,Jamrud,71.383252,34.00012,Bombing/Explosion,21.0,66.0,12-17-2012,87.0
912,Pakistan,South Asia,Karachi,67.016672,24.853185,Bombing/Explosion,7.0,50.0,12-29-2012,57.0
913,Iraq,Middle East & North Africa,Musayyib,44.289809999999996,32.778471,Bombing/Explosion,28.0,60.0,1-3-2013,88.0
914,Syria,Middle East & North Africa,Barzeh al-Balad,36.31459,33.549054,Bombing/Explosion,11.0,40.0,1-3-2013,51.0
915,Afghanistan,South Asia,Marmul district,67.3375,36.6425,Unarmed Assault,0.0,250.0,1-8-2013,250.0
916,Pakistan,South Asia,Quetta,67.015121,30.207454,Bombing/Explosion,53.5,84.5,1-10-2013,138.0
917,Pakistan,South Asia,Quetta,67.015121,30.207454,Bombing/Explosion,53.5,84.5,1-10-2013,138.0
918,Pakistan,South Asia,Quetta,67.015121,30.207454,Bombing/Explosion,12.0,50.0,1-10-2013,62.0
919,Pakistan,South Asia,Mingora,72.363113,34.777434,Bombing/Explosion,31.0,70.0,1-10-2013,101.0
920,Syria,Middle East & North Africa,Aleppo,37.159279,36.215548999999996,Bombing/Explosion,41.0,80.0,1-15-2013,121.0
921,Syria,Middle East & North Africa,Aleppo,37.159279,36.215548999999996,Bombing/Explosion,41.0,80.0,1-15-2013,121.0
922,Algeria,Middle East & North Africa,In Amenas,9.556767,28.052182000000002,Hostage Taking (Barricade Incident),69.0,8.0,1-16-2013,77.0
923,Iraq,Middle East & North Africa,Kirkuk,44.392176,35.468720000000005,Bombing/Explosion,18.0,90.0,1-16-2013,108.0
924,Syria,Middle East & North Africa,Salmiyeh,37.0525,35.013332,Bombing/Explosion,31.0,24.0,1-21-2013,55.0
925,Iraq,Middle East & North Africa,Tuz Khormato,44.639339,34.88562,Bombing/Explosion,43.0,75.0,1-23-2013,118.0
926,Mexico,North America,Mexico City,-99.133208,19.432608,Facility/Infrastructure Attack,37.0,101.0,1-31-2013,138.0
927,Pakistan,South Asia,Hangu,71.058001,33.534096999999996,Bombing/Explosion,25.0,55.0,2-1-2013,80.0
928,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,36.0,70.0,2-3-2013,106.0
929,Iraq,Middle East & North Africa,Taji,44.2775,33.529444,Bombing/Explosion,22.0,44.0,2-4-2013,66.0
930,South Sudan,Sub-Saharan Africa,Walgak,32.976440000000004,7.789235000000001,Armed Assault,103.0,13.0,2-8-2013,116.0
931,Pakistan,South Asia,Quetta,66.957103,30.181994,Bombing/Explosion,91.0,169.0,2-16-2013,260.0
932,India,South Asia,Hyderabad,78.524671,17.368782999999997,Bombing/Explosion,8.0,58.5,2-21-2013,66.5
933,India,South Asia,Hyderabad,78.524671,17.368782999999997,Bombing/Explosion,8.0,58.5,2-21-2013,66.5
934,Syria,Middle East & North Africa,Damascus,36.294296,33.508302,Bombing/Explosion,62.0,201.0,2-21-2013,263.0
935,Iraq,Middle East & North Africa,Diwaniyah,44.924721999999996,31.989167,Bombing/Explosion,5.0,50.0,3-1-2013,55.0
936,Pakistan,South Asia,Karachi,67.093003,24.941464,Bombing/Explosion,45.0,151.0,3-3-2013,196.0
937,Iraq,Middle East & North Africa,Rutba,40.284444,33.038056,Bombing/Explosion,57.0,7.0,3-4-2013,64.0
938,Iraq,Middle East & North Africa,Dibis,44.066944,35.671944,Bombing/Explosion,6.0,120.0,3-11-2013,126.0
939,Syria,Middle East & North Africa,Damascus,36.241951,33.461571,Bombing/Explosion,3.0,50.0,3-13-2013,53.0
940,Pakistan,South Asia,Peshawar,71.54483,34.004298999999996,Bombing/Explosion,6.0,45.0,3-18-2013,51.0
941,Nigeria,Sub-Saharan Africa,Kano,8.536534,12.023287,Bombing/Explosion,39.0,75.0,3-18-2013,114.0
942,Syria,Middle East & North Africa,Khan al-Assal,37.163826,36.216213,Bombing/Explosion,25.0,130.0,3-19-2013,155.0
943,Syria,Middle East & North Africa,Damascus,36.3064,33.5111,Bombing/Explosion,50.0,84.0,3-21-2013,134.0
944,Iraq,Middle East & North Africa,Kirkuk,44.380249,35.431862,Bombing/Explosion,4.0,70.0,3-29-2013,74.0
945,Afghanistan,South Asia,Farah,62.11571899999999,32.374802,Bombing/Explosion,53.0,95.0,4-3-2013,148.0
946,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,23.0,60.0,4-6-2013,83.0
947,Syria,Middle East & North Africa,Damascus,36.292302,33.521992,Bombing/Explosion,14.0,53.0,4-8-2013,67.0
948,Somalia,Sub-Saharan Africa,Mogadishu,45.336403000000004,2.042338,Bombing/Explosion,38.0,58.0,4-13-2013,96.0
949,United States,North America,Boston,-71.080976,42.350265,Bombing/Explosion,1.5,132.0,4-15-2013,133.5
950,United States,North America,Boston,-71.080976,42.350265,Bombing/Explosion,1.5,132.0,4-15-2013,133.5
951,Pakistan,South Asia,Peshawar,71.580409,34.004378,Bombing/Explosion,18.0,60.0,4-16-2013,78.0
952,Iraq,Middle East & North Africa,Baghdad,44.290423,33.297678000000005,Bombing/Explosion,28.0,50.0,4-18-2013,78.0
953,Pakistan,South Asia,Karachi,66.96645,24.950110000000002,Bombing/Explosion,11.0,40.0,4-26-2013,51.0
954,Pakistan,South Asia,Peshawar,71.498678,34.003133,Bombing/Explosion,9.0,43.0,4-29-2013,52.0
955,Syria,Middle East & North Africa,Damascus,36.298056,33.51247,Bombing/Explosion,9.0,60.0,4-30-2013,69.0
956,Tanzania,Sub-Saharan Africa,Arusha,36.67445,-3.365789,Bombing/Explosion,3.0,60.0,5-5-2013,63.0
957,Pakistan,South Asia,Parachinar,70.097065,33.900164000000004,Bombing/Explosion,23.0,70.0,5-6-2013,93.0
958,Turkey,Middle East & North Africa,Reyhanli,36.570710999999996,36.266837,Bombing/Explosion,26.5,70.0,5-11-2013,96.5
959,Turkey,Middle East & North Africa,Reyhanli,36.570710999999996,36.266837,Bombing/Explosion,26.5,70.0,5-11-2013,96.5
960,Iraq,Middle East & North Africa,Shirqat,43.228056,35.517222,Assassination,4.0,101.0,5-11-2013,105.0
961,Pakistan,South Asia,Quetta,67.00275400000001,30.193804999999998,Assassination,11.0,76.0,5-12-2013,87.0
962,Afghanistan,South Asia,Mazari Sharif,67.116667,36.7,Unarmed Assault,0.0,150.0,5-14-2013,150.0
963,Afghanistan,South Asia,Kabul,69.21325300000001,34.499217,Bombing/Explosion,16.0,40.0,5-16-2013,56.0
964,Yemen,Middle East & North Africa,Sanaa,44.204644,15.323301999999998,Bombing/Explosion,71.0,111.0,5-20-2013,182.0
965,Afghanistan,South Asia,Shirin Tagab district,64.950385,36.186104,Unarmed Assault,0.0,80.0,5-21-2013,80.0
966,Iraq,Middle East & North Africa,Baghdad,44.299996,33.27264,Bombing/Explosion,18.0,40.0,5-29-2013,58.0
967,Iraq,Middle East & North Africa,Muqdadiyah,44.916716,33.974826,Bombing/Explosion,18.0,44.0,6-7-2013,62.0
968,Iraq,Middle East & North Africa,Al-Jadidah,44.429219,33.636465,Bombing/Explosion,14.0,50.0,6-10-2013,64.0
969,Afghanistan,South Asia,Kabul,69.176724,34.527663000000004,Bombing/Explosion,15.0,40.0,6-11-2013,55.0
970,Pakistan,South Asia,Mardan,72.044411,34.198181,Bombing/Explosion,35.0,43.0,6-18-2013,78.0
971,Lebanon,Middle East & North Africa,Sidon,35.369968,33.562542,Armed Assault,38.0,50.0,6-23-2013,88.0
972,Pakistan,South Asia,Badaber,71.553286,33.914019,Bombing/Explosion,20.0,50.0,6-30-2013,70.0
973,Pakistan,South Asia,Quetta,66.96627,30.177165999999996,Bombing/Explosion,32.0,55.0,6-30-2013,87.0
974,Iraq,Middle East & North Africa,Muqdadiyah,44.922352000000004,33.966996,Bombing/Explosion,23.0,28.0,7-1-2013,51.0
975,Pakistan,South Asia,Lahore,74.308684,31.564897,Bombing/Explosion,5.0,50.0,7-6-2013,55.0
976,Pakistan,South Asia,Quetta,66.957103,30.181994,Bombing/Explosion,29.0,70.0,7-7-2013,99.0
977,Lebanon,Middle East & North Africa,Beirut,35.5125,33.853056,Bombing/Explosion,0.0,53.0,7-9-2013,53.0
978,Iraq,Middle East & North Africa,Kirkuk,44.387398,35.461228999999996,Bombing/Explosion,42.0,35.0,7-12-2013,77.0
979,Iraq,Middle East & North Africa,Baghdad,44.391944,33.251389,Bombing/Explosion,16.0,35.0,7-13-2013,51.0
980,Iraq,Middle East & North Africa,Wajihiyah,44.854859999999995,33.883794,Bombing/Explosion,21.0,40.0,7-19-2013,61.0
981,Syria,Middle East & North Africa,Damascus,36.303377000000005,33.471831,Bombing/Explosion,11.0,45.0,7-24-2013,56.0
982,Syria,Middle East & North Africa,Damascus,36.305640999999994,33.510771000000005,Bombing/Explosion,10.0,62.0,7-25-2013,72.0
983,Pakistan,South Asia,Parachinar,70.100484,33.899273,Bombing/Explosion,30.5,75.5,7-26-2013,106.0
984,Pakistan,South Asia,Parachinar,70.100484,33.899273,Bombing/Explosion,30.5,75.5,7-26-2013,106.0
985,Nigeria,Sub-Saharan Africa,Maiduguri,13.149891,11.841142999999999,Armed Assault,25.0,30.0,7-27-2013,55.0
986,Syria,Middle East & North Africa,Homs,36.717628000000005,34.731738,Bombing/Explosion,40.0,160.0,8-1-2013,200.0
987,Syria,Middle East & North Africa,Damascus,36.35,33.483333,Bombing/Explosion,18.0,56.0,8-6-2013,74.0
988,Pakistan,South Asia,Quetta,67.01031400000001,30.205674,Bombing/Explosion,39.0,50.0,8-8-2013,89.0
989,Northern Ireland,Western Europe,Belfast,-5.93012,54.597285,Armed Assault,0.0,56.0,8-9-2013,56.0
990,Nigeria,Sub-Saharan Africa,Konduga,13.41939,11.648532000000001,Armed Assault,44.0,26.0,8-11-2013,70.0
991,Lebanon,Middle East & North Africa,Beirut,35.5,33.88,Bombing/Explosion,30.0,300.0,8-15-2013,330.0
992,Afghanistan,South Asia,Gulistan district,63.766966000000004,32.505129,Armed Assault,82.0,22.0,8-18-2013,104.0
993,Lebanon,Middle East & North Africa,Tripoli,35.830744,34.438062,Bombing/Explosion,23.5,150.0,8-23-2013,173.5
994,Lebanon,Middle East & North Africa,Tripoli,35.830744,34.438062,Bombing/Explosion,23.5,150.0,8-23-2013,173.5
995,Iraq,Middle East & North Africa,Baghdad,44.396646000000004,33.380390000000006,Bombing/Explosion,26.0,50.0,8-23-2013,76.0
996,Afghanistan,South Asia,Unknown,67.76159799999999,33.498228999999995,Bombing/Explosion,8.0,62.0,8-28-2013,70.0
997,Afghanistan,South Asia,Qarluq,69.176681,37.037092,Assassination,13.0,40.0,8-30-2013,53.0
998,Afghanistan,South Asia,Maydan Shahr,68.840275,34.367244,Bombing/Explosion,10.0,150.0,9-8-2013,160.0
999,Iraq,Middle East & North Africa,Baashiqah,43.342042,36.451707,Bombing/Explosion,27.0,35.0,9-14-2013,62.0
1000,Yemen,Middle East & North Africa,Azzan,47.446588,14.325435999999998,Bombing/Explosion,39.0,20.0,9-20-2013,59.0
1001,Kenya,Sub-Saharan Africa,Nairobi,36.821946000000004,-1.292066,Hostage Taking (Barricade Incident),72.0,201.0,9-21-2013,273.0
1002,Iraq,Middle East & North Africa,Baghdad,44.457840000000004,33.387306,Bombing/Explosion,22.0,40.0,9-21-2013,62.0
1003,Iraq,Middle East & North Africa,Baghdad,44.457840000000004,33.387306,Bombing/Explosion,23.0,40.0,9-21-2013,63.0
1004,Iraq,Middle East & North Africa,Baghdad,44.393295,33.322496,Bombing/Explosion,22.0,40.0,9-21-2013,62.0
1005,Pakistan,South Asia,Peshawar,71.544288,34.00372,Bombing/Explosion,87.0,131.0,9-22-2013,218.0
1006,Iraq,Middle East & North Africa,Baghdad,44.391944,33.251389,Bombing/Explosion,17.0,35.0,9-22-2013,52.0
1007,Iraq,Middle East & North Africa,Saba al-Bor,44.158196999999994,33.463271999999996,Bombing/Explosion,15.0,70.0,9-26-2013,85.0
1008,Syria,Middle East & North Africa,Rankus,36.392019,33.756418,Bombing/Explosion,30.0,24.0,9-27-2013,54.0
1009,Nigeria,Sub-Saharan Africa,Gujba,11.93338,11.501058,Armed Assault,40.0,18.0,9-29-2013,58.0
1010,Pakistan,South Asia,Peshawar,71.544288,34.00372,Bombing/Explosion,43.0,101.0,9-29-2013,144.0
1011,Iraq,Middle East & North Africa,Musayyib,44.300990999999996,32.77578,Bombing/Explosion,41.0,50.0,9-29-2013,91.0
1012,Iraq,Middle East & North Africa,Baghdad,44.422,33.325,Bombing/Explosion,43.0,75.0,10-5-2013,118.0
1013,Iraq,Middle East & North Africa,Mosul,43.137221999999994,36.341501,Bombing/Explosion,18.0,66.0,10-17-2013,84.0
1014,Syria,Middle East & North Africa,Hamah,36.752449,35.137809999999995,Bombing/Explosion,31.0,24.0,10-20-2013,55.0
1015,South Sudan,Sub-Saharan Africa,Unknown,32.356095,7.1819619999999995,Hostage Taking (Kidnapping),26.3,29.0,10-20-2013,55.3
1016,South Sudan,Sub-Saharan Africa,Maar,31.354277000000003,6.9045,Hostage Taking (Kidnapping),26.3,29.0,10-20-2013,55.3
1017,South Sudan,Sub-Saharan Africa,Paker,32.358821,7.179238000000001,Hostage Taking (Kidnapping),26.4,29.0,10-20-2013,55.4
1018,Syria,Middle East & North Africa,Suq Wadi Barada,36.108056,33.625,Bombing/Explosion,40.0,24.0,10-25-2013,64.0
1019,Syria,Middle East & North Africa,Damascus,36.298184,33.510377000000005,Bombing/Explosion,8.0,50.0,11-6-2013,58.0
1020,Iraq,Middle East & North Africa,Tarmiyah,44.373779,33.664353999999996,Bombing/Explosion,18.0,39.0,11-7-2013,57.0
1021,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,10.0,58.0,11-8-2013,68.0
1022,Iraq,Middle East & North Africa,Sadiyah,45.119848,34.184081,Bombing/Explosion,33.0,80.0,11-14-2013,113.0
1023,Libya,Middle East & North Africa,Tripoli,13.187507,32.876174,Armed Assault,42.0,400.0,11-15-2013,442.0
1024,Lebanon,Middle East & North Africa,Beirut,35.489366,33.855847999999995,Bombing/Explosion,14.0,75.5,11-19-2013,89.5
1025,Lebanon,Middle East & North Africa,Beirut,35.489366,33.855847999999995,Bombing/Explosion,14.0,75.5,11-19-2013,89.5
1026,Iraq,Middle East & North Africa,Unknown,45.14945,33.773348999999996,Bombing/Explosion,25.0,45.0,11-21-2013,70.0
1027,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,11.0,75.0,12-4-2013,86.0
1028,Yemen,Middle East & North Africa,Sanaa,44.206817,15.352397,Bombing/Explosion,68.0,215.0,12-5-2013,283.0
1029,Iraq,Middle East & North Africa,Rasheed,44.369488,33.114406,Bombing/Explosion,24.0,55.0,12-16-2013,79.0
1030,Egypt,Middle East & North Africa,Mansoura,31.379664000000002,31.039309000000003,Bombing/Explosion,16.0,130.0,12-24-2013,146.0
1031,Iraq,Middle East & North Africa,Baghdad,44.422,33.325,Bombing/Explosion,26.0,30.0,12-25-2013,56.0
1032,Congo (Kinshasa),Sub-Saharan Africa,Kamango,29.907868,0.617239,Hostage Taking (Kidnapping),40.0,16.0,12-25-2013,56.0
1033,Iraq,Middle East & North Africa,Baghdad,44.244649,33.298338,Bombing/Explosion,3.0,50.0,12-26-2013,53.0
1034,Lebanon,Middle East & North Africa,Beirut,35.53333,33.83333,Bombing/Explosion,8.0,71.0,12-27-2013,79.0
1035,Russia,Russia & the Newly Independent States (NIS),Volgograd,44.516667,48.7,Bombing/Explosion,19.0,35.0,12-29-2013,54.0
