,Country,Region,City,Longitude,Latitude,attacktype,nkill,nwound,Date,ntotal
1006,Iraq,Middle East & North Africa,Tuz Khormato,44.639424,34.88576,Bombing/Explosion,8.0,25.0,3-14-2007,33.0
1007,Iraq,Middle East & North Africa,Amriyat al-Fallujah,43.865418,33.165298,Bombing/Explosion,1.67,100.0,3-16-2007,101.67
1008,Iraq,Middle East & North Africa,Albu Issa,44.024423999999996,33.520717,Bombing/Explosion,1.66,250.0,3-16-2007,251.66
1009,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,13.0,50.0,3-19-2007,63.0
1010,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,20.0,26.0,3-24-2007,46.0
1011,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,5.0,30.0,3-24-2007,35.0
1012,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Armed Assault,2.0,50.0,3-27-2007,52.0
1013,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Armed Assault,45.0,0.0,3-28-2007,45.0
1014,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,17.0,32.0,3-28-2007,49.0
1015,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Hostage Taking (Kidnapping),145.0,170.0,3-30-2007,315.0
1016,Iraq,Middle East & North Africa,Baghdad,44.43234,33.41171,Bombing/Explosion,72.0,130.0,3-30-2007,202.0
1017,Iraq,Middle East & North Africa,Khalis,44.519490999999995,33.851043,Bombing/Explosion,53.0,103.0,3-30-2007,156.0
1018,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,145.0,170.0,3-30-2007,315.0
1019,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,7.0,47.0,3-31-2007,54.0
1020,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,153.0,347.0,3-27-2007,500.0
1021,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,12.0,178.0,4-3-2007,190.0
1022,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,20.0,30.0,4-6-2007,50.0
1023,Yemen,Middle East & North Africa,Bait Al-Ammari,43.942963,16.13138,Armed Assault,0.0,33.0,4-6-2007,33.0
1024,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Armed Assault,10.0,83.0,4-6-2007,93.0
1025,Iraq,Middle East & North Africa,Mahmudiyah,44.354099,33.061245,Bombing/Explosion,17.0,26.0,4-8-2007,43.0
1026,Iraq,Middle East & North Africa,Muqdadiyah,44.92668,33.971348,Bombing/Explosion,16.0,33.0,4-10-2007,49.0
1027,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,30.0,160.0,4-11-2007,190.0
1028,Iraq,Middle East & North Africa,Baghdad,44.372864,33.353812,Bombing/Explosion,11.0,26.0,4-12-2007,37.0
1029,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,36.0,168.0,4-14-2007,204.0
1030,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,34.0,50.0,4-15-2007,84.0
1031,Afghanistan,South Asia,Kunduz,68.866667,36.733333,Bombing/Explosion,10.0,25.0,4-16-2007,35.0
1032,Iraq,Middle East & North Africa,Baghdad,44.402043,33.337634,Bombing/Explosion,127.0,148.0,4-18-2007,275.0
1033,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,42.0,76.0,4-18-2007,118.0
1034,Iraq,Middle East & North Africa,Baghdad,44.382663,33.27848,Bombing/Explosion,13.0,28.0,4-19-2007,41.0
1035,Iraq,Middle East & North Africa,Baghdad,44.34494,33.268315,Bombing/Explosion,15.0,82.0,4-22-2007,97.0
1036,Afghanistan,South Asia,Khost,69.923834,33.336728,Bombing/Explosion,11.0,40.0,4-22-2007,51.0
1037,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,11.0,23.0,4-23-2007,34.0
1038,Iraq,Middle East & North Africa,Tal Asquf,42.451435,36.374029,Bombing/Explosion,11.0,20.0,4-23-2007,31.0
1039,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,20.0,35.0,4-23-2007,55.0
1040,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,14.0,25.0,4-24-2007,39.0
1041,Iraq,Middle East & North Africa,Hit,42.838015000000006,33.639521,Bombing/Explosion,16.0,35.0,4-28-2007,51.0
1042,Pakistan,South Asia,Charsadda,71.730028,34.148181,Bombing/Explosion,31.0,50.0,4-28-2007,81.0
1043,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,69.0,178.0,4-28-2007,247.0
1044,Iraq,Middle East & North Africa,Khalis,44.519490999999995,33.851043,Bombing/Explosion,33.0,60.0,4-30-2007,93.0
1045,Iraq,Middle East & North Africa,Khalis,44.519490999999995,33.851043,Bombing/Explosion,32.0,64.0,5-1-2007,96.0
1046,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,9.0,34.0,5-3-2007,43.0
1047,Iraq,Middle East & North Africa,Ramadi district,43.311566,33.431899,Bombing/Explosion,22.0,40.0,5-7-2007,62.0
1048,Iraq,Middle East & North Africa,Arbil,44.009167,36.191111,Bombing/Explosion,11.0,20.0,5-7-2007,31.0
1049,Iraq,Middle East & North Africa,Makhmour,43.590168,35.765326,Bombing/Explosion,30.0,60.0,5-13-2007,90.0
1050,Iraq,Middle East & North Africa,Abu Saydah,44.773299,33.927271000000005,Bombing/Explosion,32.0,50.0,5-15-2007,82.0
1051,Afghanistan,South Asia,Gardez,69.216944,33.6,Bombing/Explosion,10.0,30.0,5-20-2007,40.0
1052,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,24.0,60.0,5-22-2007,84.0
1053,Iraq,Middle East & North Africa,Mandali,45.552322,33.747758000000005,Bombing/Explosion,20.0,15.0,5-23-2007,35.0
1054,Iraq,Middle East & North Africa,Baghdad,44.34494,33.268315,Bombing/Explosion,5.0,37.0,5-26-2007,42.0
1055,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,21.0,28.0,5-28-2007,49.0
1056,Iraq,Middle East & North Africa,Baghdad,44.326021000000004,33.28131,Bombing/Explosion,25.0,75.0,5-29-2007,100.0
1057,Iraq,Middle East & North Africa,Fallujah,43.783488,33.35004,Bombing/Explosion,26.0,50.0,5-31-2007,76.0
1058,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,12.0,40.0,6-1-2007,52.0
1059,Iraq,Middle East & North Africa,Baghdad,44.3843,33.350663,Bombing/Explosion,7.0,25.0,6-2-2007,32.0
1060,Iraq,Middle East & North Africa,Balad Ruz,45.083333,33.7,Bombing/Explosion,10.0,30.0,6-3-2007,40.0
1061,Iraq,Middle East & North Africa,Amriyat al-Fallujah,43.865418,33.165298,Bombing/Explosion,19.0,15.0,6-5-2007,34.0
1062,Iraq,Middle East & North Africa,Alexandria,44.281015999999994,32.874886,Bombing/Explosion,15.0,30.0,6-9-2007,45.0
1063,Iraq,Middle East & North Africa,Tikrit,43.685789,34.604447,Bombing/Explosion,16.0,50.0,6-10-2007,66.0
1064,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,36.0,52.0,6-17-2007,88.0
1065,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,79.0,200.0,6-19-2007,279.0
1066,Iraq,Middle East & North Africa,Sulayman Beg,44.667751,34.788274,Bombing/Explosion,18.0,66.0,6-21-2007,84.0
1067,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,14.0,27.0,6-25-2007,41.0
1068,Iraq,Middle East & North Africa,Baiji,43.493025,34.929159000000006,Bombing/Explosion,16.0,50.0,6-25-2007,66.0
1069,Iraq,Middle East & North Africa,Hillah,44.433269,32.483494,Bombing/Explosion,9.0,31.0,6-25-2007,40.0
1070,Iraq,Middle East & North Africa,Baghdad,44.34494,33.268315,Bombing/Explosion,22.0,50.0,6-29-2007,72.0
1071,Iraq,Middle East & North Africa,Muqdadiyah,44.92687,33.971506,Bombing/Explosion,20.0,22.0,6-30-2007,42.0
1072,Iraq,Middle East & North Africa,Baghdad,44.432341,33.411707,Bombing/Explosion,18.0,35.0,7-3-2007,53.0
1073,Pakistan,South Asia,Islamabad,73.053857,33.708988,Hostage Taking (Kidnapping),7.0,207.0,7-4-2007,214.0
1074,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,18.0,24.0,7-5-2007,42.0
1075,Iraq,Middle East & North Africa,Amerli,44.585491999999995,34.726456,Bombing/Explosion,150.0,250.0,7-7-2007,400.0
1076,Iraq,Middle East & North Africa,Haswah,44.387399,32.878436,Bombing/Explosion,23.0,27.0,7-8-2007,50.0
1077,Iraq,Middle East & North Africa,Fallujah,43.783488,33.35004,Bombing/Explosion,21.0,50.0,7-10-2007,71.0
1078,Iraq,Middle East & North Africa,Sherween,45.14945,33.773348999999996,Armed Assault,43.0,40.0,7-10-2007,83.0
1079,Pakistan,South Asia,Islamabad,73.053857,33.708988,Armed Assault,96.0,35.0,7-10-2007,131.0
1080,Algeria,Middle East & North Africa,Algiers,3.594444,36.562222,Bombing/Explosion,11.0,35.0,7-11-2007,46.0
1081,Pakistan,South Asia,Miran Shah,70.067081,32.998616999999996,Bombing/Explosion,25.0,26.0,7-14-2007,51.0
1082,Pakistan,South Asia,Swat district,72.428758,35.079406,Bombing/Explosion,13.0,20.0,7-15-2007,33.0
1083,Pakistan,South Asia,Dera Ismail Khan,70.907234,31.828509999999998,Bombing/Explosion,27.0,60.0,7-15-2007,87.0
1084,Iraq,Middle East & North Africa,Baghdad,44.403552000000005,33.286838,Bombing/Explosion,10.0,25.0,7-15-2007,35.0
1085,Pakistan,South Asia,Matta,72.41669499999999,34.931154,Bombing/Explosion,16.0,47.0,7-16-2007,63.0
1086,Pakistan,South Asia,Dera Ismail Khan,70.907234,31.828509999999998,Bombing/Explosion,21.0,35.0,7-16-2007,56.0
1087,Iraq,Middle East & North Africa,Baghdad,44.403552000000005,33.286838,Bombing/Explosion,10.0,25.0,7-16-2007,35.0
1088,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,17.0,63.0,7-17-2007,80.0
1089,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,80.0,183.0,7-18-2007,263.0
1090,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,14.0,40.0,7-18-2007,54.0
1091,Pakistan,South Asia,Hub,66.881224,25.033647,Bombing/Explosion,25.0,20.0,7-20-2007,45.0
1092,Pakistan,South Asia,Kohat,71.433219,33.583401,Bombing/Explosion,19.0,15.0,7-20-2007,34.0
1093,Iraq,Middle East & North Africa,Hillah,44.433269,32.483494,Bombing/Explosion,33.0,117.0,7-24-2007,150.0
1094,Pakistan,South Asia,Bannu,70.606944,32.984995,Bombing/Explosion,9.0,41.0,7-25-2007,50.0
1095,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,6.0,25.0,7-26-2007,31.0
1096,Iraq,Middle East & North Africa,Baghdad,44.423196999999995,33.298668,Bombing/Explosion,25.0,115.0,7-27-2007,140.0
1097,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,30.0,75.0,7-27-2007,105.0
1098,Iraq,Middle East & North Africa,Baghdad,44.472644,33.316458000000004,Bombing/Explosion,20.0,60.0,7-27-2007,80.0
1099,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,12.0,43.0,7-27-2007,55.0
1100,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,15.0,64.0,7-27-2007,79.0
1101,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,6.0,26.0,7-30-2007,32.0
1102,Iraq,Middle East & North Africa,Baghdad,44.347297999999995,33.314654,Bombing/Explosion,50.0,20.0,8-2-2007,70.0
1103,Iraq,Middle East & North Africa,Baghdad,44.422857,33.298668,Bombing/Explosion,20.0,40.0,8-2-2007,60.0
1104,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Bombing/Explosion,8.0,35.0,8-4-2007,43.0
1105,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,28.0,19.0,8-7-2007,47.0
1106,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,7.0,47.0,8-10-2007,54.0
1107,Russia,Russia & the Newly Independent States (NIS),Velikiy Novgorod,31.28333,58.51667,Bombing/Explosion,0.0,60.0,8-15-2007,60.0
1108,Iraq,Middle East & North Africa,Qahtaniya,41.79807,36.232043,Bombing/Explosion,250.0,750.0,8-14-2007,1000.0
1109,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,25.0,20.0,8-18-2007,45.0
1110,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,3.0,54.0,8-18-2007,57.0
1111,Iraq,Middle East & North Africa,Baiji,43.493025,34.929159000000006,Bombing/Explosion,20.0,40.0,8-22-2007,60.0
1112,Pakistan,South Asia,Miran Shah,70.067081,32.998616999999996,Bombing/Explosion,5.0,30.0,8-24-2007,35.0
1113,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Armed Assault,27.0,147.0,8-28-2007,174.0
1114,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Bombing/Explosion,18.0,35.0,9-4-2007,53.0
1115,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Bombing/Explosion,9.0,35.0,9-4-2007,44.0
1116,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,11.0,20.0,9-5-2007,31.0
1117,Algeria,Middle East & North Africa,Batna,6.1666669999999995,35.55,Bombing/Explosion,16.0,74.0,9-6-2007,90.0
1118,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,15.0,23.0,9-8-2007,38.0
1119,Algeria,Middle East & North Africa,Dellys,3.891396,36.919552,Bombing/Explosion,30.0,47.0,9-8-2007,77.0
1120,Afghanistan,South Asia,Gereshk,64.55,31.816667,Bombing/Explosion,28.0,60.0,9-10-2007,88.0
1121,Pakistan,South Asia,Dera Ismail Khan,70.907234,31.828509999999998,Bombing/Explosion,19.0,16.0,9-11-2007,35.0
1122,Pakistan,South Asia,Tarbela,72.694561,34.061786,Bombing/Explosion,16.0,27.0,9-13-2007,43.0
1123,Afghanistan,South Asia,Bala Murghab,63.335418999999995,35.5938,Armed Assault,24.0,9.0,9-20-2007,33.0
1124,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,20.0,30.0,9-24-2007,50.0
1125,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,4.0,47.0,9-26-2007,51.0
1126,Iraq,Middle East & North Africa,Baghdad,44.34494,33.268315,Bombing/Explosion,32.0,11.0,9-26-2007,43.0
1127,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,31.0,0.0,9-29-2007,31.0
1128,Pakistan,South Asia,Bannu,70.606944,32.984995,Bombing/Explosion,15.0,20.0,10-1-2007,35.0
1129,Pakistan,South Asia,Bannu,70.606944,32.984995,Bombing/Explosion,14.0,29.0,10-1-2007,43.0
1130,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,4.0,57.0,10-4-2007,61.0
1131,Iraq,Middle East & North Africa,Baghdad,44.405046999999996,33.333506,Bombing/Explosion,6.0,29.0,10-9-2007,35.0
1132,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,9.0,25.0,10-11-2007,34.0
1133,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,8.0,50.0,10-11-2007,58.0
1134,Afghanistan,South Asia,Spin Boldak district,66.141526,30.869040999999996,Bombing/Explosion,5.0,29.0,10-13-2007,34.0
1135,Iraq,Middle East & North Africa,Baghdad,44.373304,33.305245,Bombing/Explosion,6.0,25.0,10-15-2007,31.0
1136,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,5.0,30.0,10-16-2007,35.0
1137,Pakistan,South Asia,Karachi,67.100078,24.889054,Armed Assault,141.0,250.0,10-18-2007,391.0
1138,Pakistan,South Asia,Dera Bugti,69.15,29.033333000000002,Bombing/Explosion,8.0,28.0,10-20-2007,36.0
1139,Iraq,Middle East & North Africa,Jisr Diyala,44.540776,33.223121,Bombing/Explosion,9.0,23.0,10-24-2007,32.0
1140,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,21.0,34.0,10-25-2007,55.0
1141,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,29.0,21.0,10-29-2007,50.0
1142,Pakistan,South Asia,Sargodha,72.67144499999999,32.082884,Bombing/Explosion,11.0,28.0,11-1-2007,39.0
1143,Afghanistan,South Asia,Unknown,69.287754,35.804295,Bombing/Explosion,64.0,95.0,11-6-2007,159.0
1144,Iraq,Middle East & North Africa,Baghdad,44.409238,33.289142,Bombing/Explosion,10.0,21.0,11-18-2007,31.0
1145,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Armed Assault,90.0,150.0,11-18-2007,240.0
1146,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,13.0,57.0,11-23-2007,70.0
1147,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,13.0,21.0,11-23-2007,34.0
1148,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,13.0,21.0,11-23-2007,34.0
1149,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,9.0,31.0,11-25-2007,40.0
1150,Iraq,Middle East & North Africa,Al-Salam,45.131888000000004,34.145745,Bombing/Explosion,12.0,25.0,11-29-2007,37.0
1151,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,15.0,28.0,12-5-2007,43.0
1152,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,13.0,20.0,12-5-2007,33.0
1153,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,18.0,20.0,12-6-2007,38.0
1154,Iraq,Middle East & North Africa,Muqdadiyah,44.92668,33.971348,Bombing/Explosion,15.0,25.0,12-7-2007,40.0
1155,Algeria,Middle East & North Africa,Algiers,3.042048,36.752887,Bombing/Explosion,67.0,100.0,12-11-2007,167.0
1156,Pakistan,South Asia,Miran Shah,70.067081,32.998616999999996,Armed Assault,21.0,20.0,12-12-2007,41.0
1157,Iraq,Middle East & North Africa,Amarah,47.150821,31.837565,Bombing/Explosion,42.0,125.0,12-12-2007,167.0
1158,Pakistan,South Asia,Charsadda,71.730028,34.148181,Bombing/Explosion,72.0,101.0,12-21-2007,173.0
1159,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,14.0,26.0,12-23-2007,40.0
1160,Iraq,Middle East & North Africa,Baiji,43.493025,34.929159000000006,Bombing/Explosion,20.0,80.0,12-25-2007,100.0
1161,Pakistan,South Asia,Rawalpindi,73.043426,33.600398999999996,Assassination,20.0,100.0,12-27-2007,120.0
1162,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,37.0,30.0,1-1-2008,67.0
1163,Thailand,Southeast Asia,Sungai Kolok district,101.951925,6.015119,Bombing/Explosion,0.0,32.0,1-1-2008,32.0
1164,Pakistan,South Asia,Karachi,67.028061,24.893379,Bombing/Explosion,9.0,35.0,1-14-2008,44.0
1165,Thailand,Southeast Asia,Unknown,101.280408,6.5411019999999995,Bombing/Explosion,0.0,37.0,1-14-2008,37.0
1166,Thailand,Southeast Asia,Yala town,101.280408,6.5411019999999995,Bombing/Explosion,0.0,44.0,1-16-2008,44.0
1167,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,7.0,70.0,1-23-2008,77.0
1168,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,90.0,130.0,2-1-2008,220.0
1169,Pakistan,South Asia,Charsadda,71.730028,34.148181,Bombing/Explosion,18.0,25.0,2-9-2008,43.0
1170,Iraq,Middle East & North Africa,Balad,44.145278000000005,34.016389000000004,Bombing/Explosion,23.0,40.0,2-10-2008,63.0
1171,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,11.0,20.0,2-11-2008,31.0
1172,Iraq,Middle East & North Africa,Baghdad,44.4,33.3,Bombing/Explosion,5.0,30.0,2-14-2008,35.0
1173,Pakistan,South Asia,Mingora,72.356922,34.774359999999994,Bombing/Explosion,2.0,34.0,2-16-2008,36.0
1174,Pakistan,South Asia,Parachinar,70.09983199999999,33.896729,Bombing/Explosion,38.0,93.0,2-16-2008,131.0
1175,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,101.0,100.0,2-17-2008,201.0
1176,Afghanistan,South Asia,Spin Boldak,66.39805600000001,31.008056,Bombing/Explosion,39.0,41.0,2-18-2008,80.0
1177,Iraq,Middle East & North Africa,Iskandariyah,44.348,32.885040000000004,Bombing/Explosion,64.0,68.0,2-24-2008,132.0
1178,Iraq,Middle East & North Africa,Baghdad,44.391023,33.354802,Bombing/Explosion,12.0,46.0,3-3-2008,58.0
1179,Iraq,Middle East & North Africa,Baghdad,44.423196999999995,33.298668,Bombing/Explosion,56.0,130.0,3-6-2008,186.0
1180,Iraq,Middle East & North Africa,Sulaymaniyah,45.432795,35.550356,Bombing/Explosion,2.0,30.0,3-10-2008,32.0
1181,Iraq,Middle East & North Africa,Basra,47.816666999999995,30.5,Bombing/Explosion,16.0,22.0,3-11-2008,38.0
1182,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,27.0,200.0,3-11-2008,227.0
1183,China,East Asia,Qinzhou,118.47962199999999,36.684528,Bombing/Explosion,2.0,36.0,3-13-2008,38.0
1184,Iraq,Middle East & North Africa,Karbala,44.024968,32.614481,Bombing/Explosion,40.0,65.0,3-17-2008,105.0
1185,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,4.0,40.0,3-18-2008,44.0
1186,Iraq,Middle East & North Africa,Baghdad,44.39391,33.308144,Bombing/Explosion,13.0,20.0,3-23-2008,33.0
1187,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,13.0,42.0,3-23-2008,55.0
1188,Iraq,Middle East & North Africa,Khanaqin,45.383492,34.333206,Bombing/Explosion,15.0,27.0,4-4-2008,42.0
1189,Iraq,Middle East & North Africa,Sadiyah,45.126056,34.186336,Bombing/Explosion,10.0,30.0,4-4-2008,40.0
1190,Afghanistan,South Asia,,67.189449,32.191878,Bombing/Explosion,18.0,16.0,4-8-2008,34.0
1191,Iraq,Middle East & North Africa,Baghdad,44.460652,33.389934000000004,Bombing/Explosion,7.0,27.0,4-9-2008,34.0
1192,Afghanistan,South Asia,Kandahar,65.675942,31.617666999999997,Bombing/Explosion,10.0,27.0,4-10-2008,37.0
1193,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,4.0,30.0,4-14-2008,34.0
1194,Iraq,Middle East & North Africa,Ramadi,43.311566,33.431899,Bombing/Explosion,13.0,20.0,4-15-2008,33.0
1195,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,42.0,80.0,4-15-2008,122.0
1196,Iraq,Middle East & North Africa,Abu Mohammed,44.921110999999996,33.918611,Bombing/Explosion,46.0,60.0,4-17-2008,106.0
1197,Afghanistan,South Asia,Zaranj,61.86,30.96,Bombing/Explosion,25.0,30.0,4-17-2008,55.0
1198,Afghanistan,South Asia,Khogyani district,70.193208,34.229213,Bombing/Explosion,19.0,31.0,4-29-2008,50.0
1199,Iraq,Middle East & North Africa,Balad Ruz,45.083333,33.7,Bombing/Explosion,36.0,66.0,5-1-2008,102.0
1200,Pakistan,South Asia,Khyber district,71.07005500000001,33.908578000000006,Bombing/Explosion,1.0,30.0,5-1-2008,31.0
1201,Iraq,Middle East & North Africa,Balad Ruz,45.083333,33.7,Bombing/Explosion,45.0,75.0,5-1-2008,120.0
1202,Yemen,Middle East & North Africa,Sadah,43.76484,16.934746,Bombing/Explosion,15.0,60.0,5-2-2008,75.0
1203,Iraq,Middle East & North Africa,Abu Ghraib,44.065556,33.291944,Bombing/Explosion,31.0,20.0,5-14-2008,51.0
1204,Iraq,Middle East & North Africa,Fallujah,43.783488,33.35004,Bombing/Explosion,21.0,15.0,5-14-2008,36.0
1205,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,4.0,37.0,5-27-2008,41.0
1206,Iraq,Middle East & North Africa,Sinjar,41.865884,36.321738,Bombing/Explosion,17.0,21.0,5-29-2008,38.0
1207,Yemen,Middle East & North Africa,Kohal,48.1728,15.554965,Armed Assault,8.0,26.0,5-30-2008,34.0
1208,Iraq,Middle East & North Africa,Baghdad,44.432341,33.411707,Bombing/Explosion,18.0,29.0,6-4-2008,47.0
1209,China,East Asia,Yiwu,120.07505800000001,29.306841,Bombing/Explosion,1.0,35.0,6-11-2008,36.0
1210,Iraq,Middle East & North Africa,Qara Tapa,44.934722,34.432778000000006,Bombing/Explosion,1.0,39.0,6-14-2008,40.0
1211,Iraq,Middle East & North Africa,Baghdad,44.318925,33.354467,Bombing/Explosion,63.0,75.0,6-17-2008,138.0
1212,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,10.0,24.0,6-22-2008,34.0
1213,Iraq,Middle East & North Africa,Fallujah,43.783488,33.35004,Bombing/Explosion,21.0,17.0,6-26-2008,38.0
1214,Iraq,Middle East & North Africa,Mosul,43.13,36.34,Bombing/Explosion,18.0,62.0,6-26-2008,80.0
1215,Iraq,Middle East & North Africa,Hawad,43.295809000000006,35.867567,Bombing/Explosion,2.0,40.0,7-1-2008,42.0
1216,Belarus,Russia & the Newly Independent States (NIS),Minsk,27.566667,53.9,Bombing/Explosion,0.0,50.0,7-4-2008,50.0
1217,Pakistan,South Asia,Islamabad,73.053857,33.708988,Bombing/Explosion,20.0,40.0,7-6-2008,60.0
1218,Afghanistan,South Asia,Kabul,69.166111,34.533056,Bombing/Explosion,58.0,141.0,7-7-2008,199.0
1219,Afghanistan,South Asia,Dihrawud,65.45643199999999,32.623739,Bombing/Explosion,25.0,35.0,7-13-2008,60.0
1220,Iraq,Middle East & North Africa,Baqubah,44.633333,33.75,Bombing/Explosion,33.0,55.0,7-15-2008,88.0
1221,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,16.0,94.0,7-16-2008,110.0
1222,Iraq,Middle East & North Africa,Baghdad,44.423196999999995,33.298668,Bombing/Explosion,24.0,61.0,7-28-2008,85.0
1223,Iraq,Middle East & North Africa,Kirkuk,44.39098,35.46883,Bombing/Explosion,27.0,183.0,7-28-2008,210.0
1224,Iraq,Middle East & North Africa,Baghdad,44.377477,33.363062,Bombing/Explosion,12.0,22.0,8-3-2008,34.0
1225,Iraq,Middle East & North Africa,Tal Afar,42.451435,36.374029,Bombing/Explosion,21.0,71.0,8-8-2008,92.0
1226,Pakistan,South Asia,Lahore,74.357158,31.554606,Bombing/Explosion,11.0,40.0,8-13-2008,51.0
1227,Iraq,Middle East & North Africa,Iskandariyah,44.348,32.885040000000004,Bombing/Explosion,25.0,76.0,8-14-2008,101.0
